,permalink,company_name,category_code,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at,founded_month,founded_quarter,founded_year,first_funding_at,last_funding_at,last_milestone_at,days_in_op,first_funding_dayinop,last_funding_dayinop,sa_funded_at,sa_raised_amount_usd,sa_funded_daysop,ag_funded_at,ag_raised_amount_usd,ve_funded_at,ve_raised_amount_usd,cr_funded_at,cr_raised_amount_usd,cr_funded_daysop,ag_funded_daysop,ve_funded_daysop,CA,NY,MA,TX,WA,ave_inf_y,adj_base2018,sa_raised_amount_usd_adj,ag_raised_amount_usd_adj,ve_raised_amount_usd_adj,cr_raised_amount_usd_adj
221,/company/aerie-pharmaceuticals,Aerie Pharmaceuticals,biotech,48000000,operating,USA,NJ,Bedminster,Bedminster,3,2005-01-01,1,2005-Q1,2005,2011-03-07,2013-08-29,2013-09-18,3195 days 00:00:00.000000000,2256.0,3162 days 00:00:00.000000000,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,18.72727273,0.78,0.0,0.0,0.0,0.0
222,/company/aerify-media,Aerify Media,mobile,1000000,operating,USA,NY,New York,New York,1,2010-01-01,1,2010-Q1,2010,2010-01-01,2010-01-01,2013-04-01,1369 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0,0.0,0.0,2010-01-01 00:00:00,1000000.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,21.02585859,0.87,0.0,870000.0,0.0,0.0
223,/company/aerofarms,AeroFarms,cleantech,500000,operating,USA,NY,New York,New York,1,2004-01-01,1,2004-Q1,2004,2010-02-08,2010-02-08,2004-01-01,3561 days 00:00:00.000000000,2230.0,2230 days 00:00:00.000000000,0,0.0,0.0,2010-02-08 00:00:00,500000.0,0,0.0,0,0.0,0.0,2230.0,0.0,0,1,0,0,0,18.08080808,0.75,0.0,375000.0,0.0,0.0
224,/company/aerohive-networks,Aerohive Networks,mobile,84952382,operating,USA,CA,SF Bay,Sunnyvale,5,2006-01-01,1,2006-Q1,2006,2006-07-01,2013-07-09,2013-01-01,2830 days 00:00:00.000000000,181.0,2746 days 00:00:00.000000000,2006-07-01 00:00:00,4000000.0,181.0,0,0.0,2010-03-24 00:00:00,23452382.0,0,0.0,0.0,0.0,1543.0,1,0,0,0,0,19.36363636,0.8,3200000.0,0.0,18761905.6,0.0
225,/company/aeroscout,AeroScout,mobile,28000000,acquired,USA,CA,SF Bay,Redwood City,2,1999-01-01,1,1999-Q1,1999,2008-04-15,2010-11-04,2012-07-30,5387 days 00:00:00.000000000,3392.0,4325 days 00:00:00.000000000,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,15.82828283,0.66,0.0,0.0,0.0,0.0
226,/company/aerpio-therapeutics,Aerpio Therapeutics,biotech,42000000,operating,USA,OH,Cincinnati,Cincinnati,3,2011-01-01,1,2011-Q1,2011,2012-01-05,2012-11-16,2012-01-01,1004 days 00:00:00.000000000,369.0,685 days 00:00:00.000000000,2012-08-30 00:00:00,27000000.0,607.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,21.72111111,0.89,24030000.0,0.0,0.0,0.0
227,/company/affectiva,Affectiva,analytics,20199999,operating,USA,MA,Boston,Waltham,5,2009-01-01,1,2009-Q1,2009,2009-10-27,2012-08-07,2013-02-18,1734 days 00:00:00.000000000,299.0,1314 days 00:00:00.000000000,0,0.0,0.0,0,0.0,2009-10-27 00:00:00,1999999.0,0,0.0,0.0,0.0,299.0,0,0,1,0,0,20.67040404,0.85,0.0,0.0,1699999.15,0.0
228,/company/afferent-pharmaceuticals,Afferent Pharmaceuticals,biotech,23000000,operating,USA,MA,Boston,Boston,1,2009-01-01,1,2009-Q1,2009,2009-12-16,2009-12-16,2012-01-01,1734 days 00:00:00.000000000,349.0,349 days 00:00:00.000000000,2009-12-16 00:00:00,23000000.0,349.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,20.67040404,0.85,19550000.0,0.0,0.0,0.0
229,/company/affinegy,Affinegy,software,250000,operating,USA,TX,Austin,Austin,1,2003-03-17,3,2003-Q1,2003,2012-07-30,2012-07-30,2012-08-02,3851 days 00:00:00.000000000,3423.0,3423 days 00:00:00.000000000,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,17.58181818,0.73,0.0,0.0,0.0,0.0
230,/company/affinitycircles,Affinity Circles,web,5540000,operating,USA,CA,SF Bay,Sunnyvale,3,2002-01-01,1,2002-Q1,2002,2004-12-01,2006-05-01,2009-10-01,4291 days 00:00:00.000000000,1065.0,1581 days 00:00:00.000000000,2004-12-01 00:00:00,440000.0,1065.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,17.16969697,0.71,312400.0,0.0,0.0,0.0
231,/company/affinnova,Affinnova,software,10500000,operating,USA,MA,Boston,Waltham,2,2000-01-01,1,2000-Q1,2000,2003-07-09,2004-08-17,2008-01-01,5022 days 00:00:00.000000000,1285.0,1690 days 00:00:00.000000000,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,16.39393939,0.68,0.0,0.0,0.0,0.0
232,/company/affirmed-networks,Affirmed Networks,mobile,116990000,operating,USA,MA,Boston,Acton,5,2010-01-01,1,2010-Q1,2010,2010-06-18,2013-06-05,2013-01-01,1369 days 00:00:00.000000000,168.0,1251 days 00:00:00.000000000,0,0.0,0.0,0,0.0,2010-06-18 00:00:00,13990000.0,0,0.0,0.0,0.0,168.0,0,0,1,0,0,21.02585859,0.87,0.0,0.0,12171300.0,0.0
233,/company/agari-data,Agari Data,security,7500000,operating,USA,CA,SF Bay,Palo Alto,2,2009-01-01,1,2009-Q1,2009,2011-11-02,2013-02-25,2011-11-01,1734 days 00:00:00.000000000,1035.0,1516 days 00:00:00.000000000,2011-11-02 00:00:00,2500000.0,1035.0,0,0.0,2013-02-25 00:00:00,5000000.0,0,0.0,0.0,0.0,1516.0,1,0,0,0,0,20.67040404,0.85,2125000.0,0.0,4250000.0,0.0
234,/company/agmi-systems,agÌÁmi Systems,hardware,50000000,operating,USA,CA,SF Bay,Sunnyvale,1,2003-01-01,1,2003-Q1,2003,2007-11-21,2007-11-21,2005-01-01,3926 days 00:00:00.000000000,1785.0,1785 days 00:00:00.000000000,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,17.58181818,0.73,0.0,0.0,0.0,0.0
235,/company/agency-entourage,Agency Entourage,public_relations,10000,operating,USA,TX,Dallas,Dallas,1,2009-05-01,5,2009-Q2,2009,2009-01-01,2009-01-01,2009-05-01,1614 days 00:00:00.000000000,-120.0,-120 days +00:00:00.000000000,0,0.0,0.0,2009-01-01 00:00:00,10000.0,0,0.0,0,0.0,0.0,-120.0,0.0,0,0,0,1,0,20.67040404,0.85,0.0,8500.0,0.0,0.0
236,/company/agency-spotter,Agency Spotter,search,35000,operating,USA,GA,Atlanta,Atlanta,1,2012-02-01,2,2012-Q1,2012,2012-11-01,2012-11-01,2013-10-01,608 days 00:00:00.000000000,274.0,274 days 00:00:00.000000000,0,0.0,0.0,2012-11-01 00:00:00,35000.0,0,0.0,0,0.0,0.0,274.0,0.0,0,0,0,0,0,22.19131313,0.91,0.0,31850.0,0.0,0.0
237,/company/agentek,Agentek,mobile,8000000,operating,USA,GA,Atlanta,Alpharetta,1,1995-01-01,1,1995-Q1,1995,2008-03-26,2008-03-26,2011-04-01,6848 days 00:00:00.000000000,4833.0,4833 days 00:00:00.000000000,2008-03-26 00:00:00,8000000.0,4833.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,14.39393939,0.6,4800000.0,0.0,0.0,0.0
238,/company/agiftidea-com,Agiftidea.com,social,50000,operating,USA,MD,Washington DC,Columbia,1,2012-01-01,1,2012-Q1,2012,2012-01-01,2012-01-01,2012-01-01,639 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0,0.0,0.0,2012-01-01 00:00:00,50000.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,22.19131313,0.91,0.0,45500.0,0.0,0.0
239,/company/agile-diagnosis,Agile Diagnosis,medical,2000000,operating,USA,CA,SF Bay,Palo Alto,1,2011-01-01,1,2011-Q1,2011,2012-06-14,2012-06-14,2011-05-01,1004 days 00:00:00.000000000,530.0,530 days 00:00:00.000000000,2012-06-14 00:00:00,2000000.0,530.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,21.72111111,0.89,1780000.0,0.0,0.0,0.0
240,/company/agilence,Agilence,enterprise,12727468,operating,USA,NJ,Philadelphia,Camden,4,2006-01-01,1,2006-Q1,2006,2008-11-18,2012-05-11,2011-04-12,2830 days 00:00:00.000000000,1052.0,2322 days 00:00:00.000000000,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,19.36363636,0.8,0.0,0.0,0.0,0.0
241,/company/agility-communications,Agility Communications,public_relations,15000000,operating,USA,CA,Santa Barbara,Santa Barbara,1,1998-01-01,1,1998-Q1,1998,2005-03-09,2005-03-09,2000-01-01,5752 days 00:00:00.000000000,2624.0,2624 days 00:00:00.000000000,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,15.46464646,0.65,0.0,0.0,0.0,0.0
242,/company/agilone,AgilOne,enterprise,16000000,operating,USA,CA,SF Bay,Mountain View,2,2006-01-01,1,2006-Q1,2006,2011-01-01,2012-11-28,2013-04-15,2830 days 00:00:00.000000000,1826.0,2523 days 00:00:00.000000000,2011-01-01 00:00:00,6000000.0,1826.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,19.36363636,0.8,4800000.0,0.0,0.0,0.0
243,/company/agilyx,Agilyx,cleantech,47000000,operating,USA,OR,Portland,Beaverton,2,2004-01-01,1,2004-Q1,2004,2011-03-31,2011-12-19,2012-01-01,3561 days 00:00:00.000000000,2646.0,2909 days 00:00:00.000000000,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,18.08080808,0.75,0.0,0.0,0.0,0.0
244,/company/aginova,Aginova,hardware,500000,operating,USA,OH,Middletown,Middletown,1,2005-09-01,9,2005-Q3,2005,2010-01-01,2010-01-01,2005-09-01,2952 days 00:00:00.000000000,1583.0,1583 days 00:00:00.000000000,0,0.0,0.0,2010-01-01 00:00:00,500000.0,0,0.0,0,0.0,0.0,1583.0,0.0,0,0,0,0,0,18.72727273,0.78,0.0,390000.0,0.0,0.0
245,/company/agios-pharmaceuticals,Agios Pharmaceuticals,biotech,78000000,ipo,USA,MA,Boston,Cambridge,2,2008-01-01,1,2008-Q1,2008,2009-12-23,2011-11-17,2010-09-21,2100 days 00:00:00.000000000,722.0,1416 days 00:00:00.000000000,0,0.0,0.0,0,0.0,2009-12-23 00:00:00,0.0,0,0.0,0.0,0.0,722.0,0,0,1,0,0,20.74777778,0.85,0.0,0.0,0.0,0.0
246,/company/agistics,Agistics,software,2000000,acquired,USA,CA,SF Bay,Pleasanton,1,2005-01-01,1,2005-Q1,2005,2005-11-10,2005-11-10,2006-01-01,3195 days 00:00:00.000000000,313.0,313 days 00:00:00.000000000,2005-11-10 00:00:00,2000000.0,313.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,18.72727273,0.78,1560000.0,0.0,0.0,0.0
247,/company/aglocal,AgLocal,ecommerce,1000000,operating,USA,KS,Kansas City,Mission,1,2011-05-02,5,2011-Q2,2011,2012-06-29,2012-06-29,2013-03-01,883 days 00:00:00.000000000,424.0,424 days 00:00:00.000000000,0,0.0,0.0,0,0.0,2012-06-29 00:00:00,1000000.0,0,0.0,0.0,0.0,424.0,0,0,0,0,0,21.72111111,0.89,0.0,0.0,890000.0,0.0
248,/company/aglogic,AGLOGIC,consulting,2500000,operating,USA,IL,Chicago,Chicago,2,2007-02-22,2,2007-Q1,2007,2008-10-10,2010-09-01,2010-09-08,2413 days 00:00:00.000000000,596.0,1287 days 00:00:00.000000000,2010-09-01 00:00:00,1500000.0,1287.0,2008-10-10 00:00:00,1000000.0,0,0.0,0,0.0,0.0,596.0,0.0,0,0,0,0,0,19.94363636,0.82,1230000.0,820000.0,0.0,0.0
249,/company/agolo,Agolo,web,40000,operating,USA,NY,New York,New York,1,2012-12-07,12,2012-Q4,2012,2013-06-03,2013-06-03,2013-09-27,298 days 00:00:00.000000000,178.0,178 days 00:00:00.000000000,0,0.0,0.0,2013-06-03 00:00:00,40000.0,0,0.0,0,0.0,0.0,178.0,0.0,0,1,0,0,0,22.19131313,0.91,0.0,36400.0,0.0,0.0
250,/company/agorafy,Agorafy,real_estate,2000000,operating,USA,NY,New York,New York,1,2010-11-01,11,2010-Q4,2010,2010-11-01,2010-11-01,2010-11-01,1065 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,21.02585859,0.87,0.0,0.0,0.0,0.0
251,/company/agraquest,AgraQuest,biotech,37700000,operating,USA,CA,Sacramento,Davis,2,1995-01-01,1,1995-Q1,1995,2007-12-04,2011-03-21,2010-02-01,6848 days 00:00:00.000000000,4720.0,5923 days 00:00:00.000000000,0,0.0,0.0,0,0.0,2007-12-04 00:00:00,37700000.0,0,0.0,0.0,0.0,4720.0,1,0,0,0,0,14.39393939,0.6,0.0,0.0,22620000.0,0.0
252,/company/agricultural-food-systems-llc,"Agricultural Food Systems, LLC",hospitality,33333,operating,USA,AR,Springdale,Springdale,2,2011-05-19,5,2011-Q2,2011,2012-08-20,2013-03-20,2013-03-25,866 days 00:00:00.000000000,459.0,671 days 00:00:00.000000000,0,0.0,0.0,2012-08-20 00:00:00,33333.0,0,0.0,0,0.0,0.0,459.0,0.0,0,0,0,0,0,21.72111111,0.89,0.0,29666.37,0.0,0.0
253,/company/agrivida,Agrivida,biotech,19000000,operating,USA,MA,Boston,Cambridge,3,2002-01-01,1,2002-Q1,2002,2009-11-20,2012-09-12,2013-01-01,4291 days 00:00:00.000000000,2880.0,3907 days 00:00:00.000000000,0,0.0,0.0,0,0.0,2011-06-13 00:00:00,2000000.0,0,0.0,0.0,0.0,3450.0,0,0,1,0,0,17.16969697,0.71,0.0,0.0,1420000.0,0.0
254,/company/ahalife,AHAlife.com,ecommerce,19749079,operating,USA,NY,New York,New York,3,2009-11-01,11,2009-Q4,2009,2011-07-27,2013-01-31,2012-08-20,1430 days 00:00:00.000000000,633.0,1187 days 00:00:00.000000000,2011-07-27 00:00:00,9649079.0,633.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,20.67040404,0.85,8201717.149999999,0.0,0.0,0.0
255,/company/ahura-scientific,Ahura Scientific,other,17000000,acquired,USA,ME,Wilmington,Wilmington,2,2002-01-01,1,2002-Q1,2002,2005-01-19,2007-03-09,2009-01-01,4291 days 00:00:00.000000000,1114.0,1893 days 00:00:00.000000000,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,17.16969697,0.71,0.0,0.0,0.0,0.0
256,/company/aicent,Aicent,mobile,144500000,operating,USA,CA,SF Bay,San Jose,3,2000-01-01,1,2000-Q1,2000,2007-03-14,2011-10-11,2011-02-14,5022 days 00:00:00.000000000,2629.0,4301 days 00:00:00.000000000,0,0.0,0.0,0,0.0,2011-10-11 00:00:00,127200000.0,0,0.0,0.0,0.0,4301.0,1,0,0,0,0,16.39393939,0.68,0.0,0.0,86496000.0,0.0
257,/company/aio-robotics,AIO Robotics,hardware,20000,operating,USA,CA,Los Angeles,Marina Del Rey,1,2013-05-24,5,2013-Q2,2013,2013-05-24,2013-05-24,2013-09-05,130 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0,0.0,0.0,2013-05-24 00:00:00,20000.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,22.531010100000003,0.92,0.0,18400.0,0.0,0.0
258,/company/airband-communications-holdings,Airband Communications Holdings,mobile,30619800,operating,USA,TX,Dallas,Dallas,6,2000-01-01,1,2000-Q1,2000,2008-06-01,2012-12-19,2011-08-11,5022 days 00:00:00.000000000,3074.0,4736 days 00:00:00.000000000,0,0.0,0.0,0,0.0,2008-06-01 00:00:00,23500000.0,0,0.0,0.0,0.0,3074.0,0,0,0,1,0,16.39393939,0.68,0.0,0.0,15980000.000000002,0.0
259,/company/airbnb,Airbnb,travel,236871696,operating,USA,CA,SF Bay,San Francisco,5,2007-01-01,1,2007-Q1,2007,2009-01-01,2012-10-24,2013-09-27,2465 days 00:00:00.000000000,731.0,2123 days 00:00:00.000000000,2010-11-10 00:00:00,7200000.0,1409.0,2009-01-01 00:00:00,620000.0,0,0.0,0,0.0,0.0,731.0,0.0,1,0,0,0,0,19.94363636,0.82,5904000.0,508399.99999999994,0.0,0.0
260,/company/aircell,AirCell,messaging,211000000,operating,USA,IL,Chicago,Itasca,2,2005-02-03,2,2005-Q1,2005,2010-01-21,2011-02-06,2010-08-10,3162 days 00:00:00.000000000,1813.0,2194 days 00:00:00.000000000,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,18.72727273,0.78,0.0,0.0,0.0,0.0
261,/company/airclic,AirClic,mobile,27500000,operating,USA,PA,Philadelphia,Trevose,2,1999-01-01,1,1999-Q1,1999,2000-03-28,2007-02-20,2010-01-01,5387 days 00:00:00.000000000,452.0,2972 days 00:00:00.000000000,2000-03-28 00:00:00,15000000.0,452.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,15.82828283,0.66,9900000.0,0.0,0.0,0.0
262,/company/airpush,Airpush,advertising,400000,operating,USA,CA,Los Angeles,Los Angeles,1,2010-12-01,12,2010-Q4,2010,2011-01-03,2011-01-03,2013-05-30,1035 days 00:00:00.000000000,33.0,33 days 00:00:00.000000000,0,0.0,0.0,2011-01-03 00:00:00,400000.0,0,0.0,0,0.0,0.0,33.0,0.0,1,0,0,0,0,21.02585859,0.87,0.0,348000.0,0.0,0.0
263,/company/airsage,AirSage,software,6000000,operating,USA,GA,Atlanta,Atlanta,1,2000-05-01,5,2000-Q2,2000,2006-12-06,2006-12-06,2013-01-01,4901 days 00:00:00.000000000,2410.0,2410 days 00:00:00.000000000,0,0.0,0.0,0,0.0,2006-12-06 00:00:00,6000000.0,0,0.0,0.0,0.0,2410.0,0,0,0,0,0,16.39393939,0.68,0.0,0.0,4080000.0000000005,0.0
264,/company/airship-ventures,Airship Ventures,other,10500000,operating,USA,CA,SF Bay,Moffett Field,2,2007-01-01,1,2007-Q1,2007,2008-05-09,2009-03-01,2011-07-08,2465 days 00:00:00.000000000,494.0,790 days 00:00:00.000000000,2008-05-09 00:00:00,8000000.0,494.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,19.94363636,0.82,6560000.0,0.0,0.0,0.0
265,/company/airspan-networks,Airspan Networks,mobile,10000000,operating,USA,FL,Palm Beach,Boca Raton,1,1992-01-01,1,1992-Q1,1992,2012-12-19,2012-12-19,2011-01-01,7944 days 00:00:00.000000000,7658.0,7658 days 00:00:00.000000000,2012-12-19 00:00:00,10000000.0,7658.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,13.17171717,0.56,5600000.000000001,0.0,0.0,0.0
266,/company/airstrip-technologies,Airstrip Technologies,medical,40000000,operating,USA,TX,San Antonio,San Antonio,3,2004-01-01,1,2004-Q1,2004,2010-08-24,2012-10-16,2011-01-01,3561 days 00:00:00.000000000,2427.0,3211 days 00:00:00.000000000,0,0.0,0.0,0,0.0,2010-08-24 00:00:00,40000000.0,0,0.0,0.0,0.0,2427.0,0,0,0,1,0,18.08080808,0.75,0.0,0.0,30000000.0,0.0
267,/company/airtight-networks,AirTight Networks,security,46750000,operating,USA,CA,SF Bay,Mountain View,4,2002-01-01,1,2002-Q1,2002,2004-11-15,2013-07-15,2010-10-18,4291 days 00:00:00.000000000,1049.0,4213 days 00:00:00.000000000,2004-11-15 00:00:00,10250000.0,1049.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,17.16969697,0.71,7277500.0,0.0,0.0,0.0
268,/company/airware,Airware,hardware,10700000,operating,USA,CA,Los Angeles,Newport Beach,1,2011-01-01,1,2011-Q1,2011,2013-05-15,2013-05-15,2012-02-14,1004 days 00:00:00.000000000,865.0,865 days 00:00:00.000000000,2013-05-15 00:00:00,10700000.0,865.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,21.72111111,0.89,9523000.0,0.0,0.0,0.0
269,/company/airwatch,AirWatch,enterprise,225000000,operating,USA,GA,Atlanta,Atlanta,2,2003-01-01,1,2003-Q1,2003,2013-02-24,2013-05-16,2013-05-16,3926 days 00:00:00.000000000,3707.0,3788 days 00:00:00.000000000,2013-02-24 00:00:00,225000000.0,3707.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,17.58181818,0.73,164250000.0,0.0,0.0,0.0
270,/company/airwide-solutions,Airwide Solutions,software,25000000,acquired,USA,MA,Boston,Burlington,1,2004-01-01,1,2004-Q1,2004,2006-01-25,2006-01-25,2002-02-01,3561 days 00:00:00.000000000,755.0,755 days 00:00:00.000000000,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,18.08080808,0.75,0.0,0.0,0.0,0.0
271,/company/airxpanders,AirXpanders,biotech,37387690,operating,USA,CA,SF Bay,Mountain View,6,2006-01-01,1,2006-Q1,2006,2006-12-29,2013-06-19,2010-01-01,2830 days 00:00:00.000000000,362.0,2726 days 00:00:00.000000000,0,0.0,0.0,0,0.0,2006-12-29 00:00:00,12000000.0,0,0.0,0.0,0.0,362.0,1,0,0,0,0,19.36363636,0.8,0.0,0.0,9600000.0,0.0
272,/company/airy-labs,Airy Labs,games_video,1500000,operating,USA,CA,SF Bay,Palo Alto,2,2011-04-01,4,2011-Q2,2011,2011-06-07,2011-08-03,2011-08-03,914 days 00:00:00.000000000,67.0,124 days 00:00:00.000000000,2011-08-03 00:00:00,1500000.0,124.0,2011-06-07 00:00:00,0.0,0,0.0,0,0.0,0.0,67.0,0.0,1,0,0,0,0,21.72111111,0.89,1335000.0,0.0,0.0,0.0
273,/company/aisle411,aisle411,mobile,9850000,operating,USA,MO,Saint Louis,St. Louis,4,2008-01-01,1,2008-Q1,2008,2010-11-22,2013-09-04,2011-10-10,2100 days 00:00:00.000000000,1056.0,2073 days 00:00:00.000000000,2010-11-22 00:00:00,8600000.0,1056.0,2011-12-06 00:00:00,1250000.0,0,0.0,0,0.0,0.0,1435.0,0.0,0,0,0,0,0,20.74777778,0.85,7310000.0,1062500.0,0.0,0.0
274,/company/aisle50,Aisle50,advertising,5200000,operating,USA,IL,Chicago,Chicago,2,2010-11-01,11,2010-Q4,2010,2012-01-05,2013-08-07,2012-01-05,1065 days 00:00:00.000000000,430.0,1010 days 00:00:00.000000000,2013-08-07 00:00:00,2600000.0,1010.0,0,0.0,2012-01-05 00:00:00,2600000.0,0,0.0,0.0,0.0,430.0,0,0,0,0,0,21.02585859,0.87,2262000.0,0.0,2262000.0,0.0
275,/company/aislebuyer,AisleBuyer,mobile,11500000,acquired,USA,MA,Boston,Boston,2,2009-01-01,1,2009-Q1,2009,2010-11-23,2011-06-13,2012-04-11,1734 days 00:00:00.000000000,691.0,893 days 00:00:00.000000000,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,20.67040404,0.85,0.0,0.0,0.0,0.0
276,/company/aj-consulting,AJ Consulting,consulting,100000,operating,USA,NY,New York,New York,1,2010-01-01,1,2010-Q1,2010,2010-01-01,2010-01-01,2009-10-19,1369 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0,0.0,0.0,2010-01-01 00:00:00,100000.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,21.02585859,0.87,0.0,87000.0,0.0,0.0
277,/company/akebia-therapeutics,Akebia Therapeutics,biotech,83100000,operating,USA,OH,Cincinnati,Cincinnati,4,2007-01-01,1,2007-Q1,2007,2009-09-15,2013-06-04,2013-01-01,2465 days 00:00:00.000000000,988.0,2346 days 00:00:00.000000000,2009-09-15 00:00:00,16000000.0,988.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,19.94363636,0.82,13120000.0,0.0,0.0,0.0
278,/company/akermin,Akermin,biotech,6500000,operating,USA,MO,Saint Louis,St. Louis,2,2004-01-01,1,2004-Q1,2004,2007-11-12,2013-02-19,2003-01-01,3561 days 00:00:00.000000000,1411.0,3337 days 00:00:00.000000000,2007-11-12 00:00:00,6500000.0,1411.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,18.08080808,0.75,4875000.0,0.0,0.0,0.0
279,/company/akiban,Akiban Technologies,enterprise,3200000,operating,USA,MA,Boston,Boston,1,2009-01-01,1,2009-Q1,2009,2011-04-07,2011-04-07,2012-01-01,1734 days 00:00:00.000000000,826.0,826 days 00:00:00.000000000,0,0.0,0.0,0,0.0,2011-04-07 00:00:00,3200000.0,0,0.0,0.0,0.0,826.0,0,0,1,0,0,20.67040404,0.85,0.0,0.0,2720000.0,0.0
280,/company/akimbo-financial,Akimbo Financial,finance,850000,operating,USA,TX,Austin,Austin,1,2010-01-22,1,2010-Q1,2010,2013-05-13,2013-05-13,2013-05-13,1348 days 00:00:00.000000000,1207.0,1207 days 00:00:00.000000000,0,0.0,0.0,2013-05-13 00:00:00,850000.0,0,0.0,0,0.0,0.0,1207.0,0.0,0,0,0,1,0,21.02585859,0.87,0.0,739500.0,0.0,0.0
281,/company/akorri,Akorri Networks,software,48730000,acquired,USA,MA,Boston,Littleton,4,2005-01-01,1,2005-Q1,2005,2005-05-05,2010-03-23,2011-01-12,3195 days 00:00:00.000000000,124.0,1907 days 00:00:00.000000000,2005-05-05 00:00:00,8430000.0,124.0,0,0.0,2010-03-23 00:00:00,10100000.0,0,0.0,0.0,0.0,1907.0,0,0,1,0,0,18.72727273,0.78,6575400.0,0.0,7878000.0,0.0
282,/company/akros-silicon,Akros Silicon,semiconductor,32653484,operating,USA,CA,Sacramento,Folsom,4,2005-01-01,1,2005-Q1,2005,2005-07-01,2012-11-13,2013-01-01,3195 days 00:00:00.000000000,181.0,2873 days 00:00:00.000000000,2005-07-01 00:00:00,11553484.0,181.0,0,0.0,2012-11-13 00:00:00,11000000.0,0,0.0,0.0,0.0,2873.0,1,0,0,0,0,18.72727273,0.78,9011717.52,0.0,8580000.0,0.0
